Scheme Code,Scheme Name,NAV,Date,Category
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,10.1008,2026-02-24,Debt
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,12.1669,2026-02-24,Debt
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.4986,2026-02-24,Debt
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,12.8827,2026-02-24,Debt
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,10.2725,2026-02-24,Debt
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,15.524,2026-02-24,Debt
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,10.2332,2026-02-24,Debt
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,10.2243,2026-02-24,Debt
111987,ICICI Prudential Corporate Bond Fund - Growth,30.9815,2026-02-24,Debt
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,12.6555,2026-02-24,Debt
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,10.4266,2026-02-24,Debt
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,10.0277,2026-02-24,Debt
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,10.077,2026-02-24,Debt
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,10.304,2026-02-24,Debt
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,11.2177,2026-02-24,Debt
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,10.0275,2026-02-24,Debt
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,10.3041,2026-02-24,Debt
111972,ICICI Prudential Corporate Bond Fund Retail Growth,22.7853,2026-02-24,Debt
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,10.3008,2026-02-24,Debt
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,10.9335,2026-02-24,Debt
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,10.2202,2026-02-24,Debt
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),1299.6009,2026-02-24,Debt
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),3529.0788,2026-02-24,Debt
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,3527.9522,2026-02-24,Debt
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1262.5719,2026-02-24,Debt
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),1165.7008,2026-02-24,Debt
106179,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW (Payout / Reinvestment),2027.9638,2026-02-24,Debt
116109,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),3449.7335,2026-02-24,Debt
106177,Invesco India Corporate Bond Fund - Regular Plan - Growth,3283.6419,2026-02-24,Debt
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),1882.0739,2026-02-24,Debt
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),1159.847,2026-02-24,Debt
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,2034.9063,2026-02-24,Debt
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4091.2877,2026-02-24,Debt
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1073.7997,2026-02-24,Debt
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,2090.4924,2026-02-24,Debt
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,3909.8935,2026-02-24,Debt
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,1273.6935,2026-02-24,Debt
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,1066.6837,2026-02-24,Debt
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,1040.0538,2026-02-24,Debt
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,1052.3061,2026-02-24,Debt
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,1052.6393,2026-02-24,Debt
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,1052.7994,2026-02-24,Debt
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,1202.9939,2026-02-24,Debt
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.4698,2026-02-24,Debt
148756,Mirae Asset Corporate Bond Fund Direct IDCW,13.4666,2026-02-24,Debt
148757,Mirae Asset Corporate Bond Fund Regular Growth,13.1809,2026-02-24,Debt
148758,Mirae Asset Corporate Bond Fund Regular IDCW,13.1809,2026-02-24,Debt
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,17.0959,2026-02-24,Debt
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,17.0959,2026-02-24,Debt
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,20.6945,2026-02-24,Debt
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,11.7712,2026-02-24,Debt
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,12.2223,2026-02-24,Debt
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,17.1019,2026-02-24,Debt
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.6272,2026-02-24,Debt
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.3084,2026-02-24,Debt
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,44.3342,2026-02-24,Debt
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,62.0758,2026-02-24,Debt
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,19.8874,2026-02-24,Debt
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,11.6408,2026-02-24,Debt
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,12.0579,2026-02-24,Debt
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,17.1007,2026-02-24,Debt
138317,PGIM India Corporate Bond Fund - Annual Dividend,10.8285,2026-02-24,Debt
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,16.7072,2026-02-24,Debt
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,49.859,2026-02-24,Debt
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,14.8799,2026-02-24,Debt
138332,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,13.0756,2026-02-24,Debt
138318,PGIM India Corporate Bond Fund - Growth,44.5419,2026-02-24,Debt
138316,PGIM India Corporate Bond Fund - Monthly Dividend,12.7482,2026-02-24,Debt
138323,PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,21.588,2026-02-24,Debt
138315,PGIM India Corporate Bond Fund - Quarterly Dividend,11.4989,2026-02-24,Debt
138336,PGIM India Premier Bond Fund - Annual Bonus,24.9334,2026-02-24,Debt
138324,PGIM India Premier Bond Fund - Bonus,15.226,2026-02-24,Debt
138333,PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,13.2164,2026-02-24,Debt
138334,PGIM India Premier Bond Fund - Half-Yearly Bonus,13.5688,2026-02-24,Debt
146215,SBI Corporate Bond Fund - Direct Plan - Growth,16.5799,2026-02-24,Debt
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),15.6498,2026-02-24,Debt
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),16.118,2026-02-24,Debt
146207,SBI Corporate Bond Fund - Regular Plan - Growth,16.0508,2026-02-24,Debt
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),15.1479,2026-02-24,Debt
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),15.5951,2026-02-24,Debt
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),13.0091,2026-02-24,Debt
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,42.9749,2026-02-24,Debt
119624,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),17.7706,2026-02-24,Debt
119622,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW),17.9673,2026-02-24,Debt
119631,Sundaram Corporate Bond Fund Direct Plan -Income Distribution cum Capital Withdrawal (IDCW),18.5296,2026-02-24,Debt
119630,Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW),19.1838,2026-02-24,Debt
100786,Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW ),18.5534,2026-02-24,Debt
100785,Sundaram Corporate Bond Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW),16.9548,2026-02-24,Debt
100789,Sundaram Corporate Bond Fund Regular Plan- Growth,41.491,2026-02-24,Debt
100788,Sundaram Corporate Bond Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW),17.9561,2026-02-24,Debt
100787,Sundaram Corporate Bond Fund Regular Plan-Income Distribution cum Capital Withdrawal (IDCW),17.6302,2026-02-24,Debt
149361,Tata Corporate Bond Fund-Direct Plan-Growth,13.0761,2026-02-24,Debt
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,13.0761,2026-02-24,Debt
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,13.0761,2026-02-24,Debt
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,13.0761,2026-02-24,Debt
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,13.0761,2026-02-24,Debt
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,13.0761,2026-02-24,Debt
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,13.0761,2026-02-24,Debt
149351,Tata Corporate Bond Fund-Regular Plan-Growth,12.7671,2026-02-24,Debt
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,12.7671,2026-02-24,Debt
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,12.7671,2026-02-24,Debt
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,12.7671,2026-02-24,Debt
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,12.7671,2026-02-24,Debt
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,12.7671,2026-02-24,Debt
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,12.7671,2026-02-24,Debt
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,1242.6965,2026-02-24,Debt
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW,1175.1771,2026-02-24,Debt
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH,1227.3216,2026-02-24,Debt
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW,1158.0096,2026-02-24,Debt
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,16.1564,2026-02-24,Debt
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option,16.1564,2026-02-24,Debt
143239,Union Corporate Bond Fund - Regular Plan - Growth Option,15.7682,2026-02-24,Debt
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option,15.7682,2026-02-24,Debt
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,6.8146,2026-02-24,Debt
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,7.3484,2026-02-24,Debt
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,1.504,2026-02-24,Debt
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,1.4941,2026-02-24,Debt
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,1.4429,2026-02-24,Debt
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,2.3467,2026-02-24,Debt
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,1.4416,2026-02-24,Debt
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,1.4408,2026-02-24,Debt
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,1.4131,2026-02-24,Debt
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,1.8744,2026-02-24,Debt
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW,13.9244,2026-02-24,Debt
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW,15.317,2026-02-24,Debt
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.3783,2026-02-24,Debt
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW,14.8493,2026-02-24,Debt
144346,UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW,15.1991,2026-02-24,Debt
144337,UTI Corporate Bond Fund - Regular Plan - Annual IDCW,13.5611,2026-02-24,Debt
144338,UTI Corporate Bond Fund - Regular Plan - Flexi IDCW,14.9463,2026-02-24,Debt
144345,UTI Corporate Bond Fund - Regular Plan - Growth Option,16.9738,2026-02-24,Debt
144343,UTI Corporate Bond Fund - Regular Plan - Half-Yearly IDCW,14.3416,2026-02-24,Debt
144342,UTI Corporate Bond Fund - Regular Plan - Quarterly IDCW,14.7598,2026-02-24,Debt
134385,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,14.0253,2026-02-24,Debt
134388,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,26.8107,2026-02-24,Debt
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,26.8118,2026-02-24,Debt
134386,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,12.716,2026-02-24,Debt
134384,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,17.7004,2026-02-24,Debt
134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,24.3304,2026-02-24,Debt
130314,Axis Credit Risk Fund - Direct Plan - Growth,25.2732,2026-02-24,Debt
130312,Axis Credit Risk Fund - Direct Plan - Monthly IDCW,10.2655,2026-02-24,Debt
130311,Axis Credit Risk Fund - Direct Plan - Weekly IDCW,10.2922,2026-02-24,Debt
130309,Axis Credit Risk Fund - Regular Plan - Growth,22.4864,2026-02-24,Debt
130313,Axis Credit Risk Fund - Regular Plan - Monthly IDCW,10.1901,2026-02-24,Debt
130310,Axis Credit Risk Fund - Regular Plan - Weekly IDCW,10.1659,2026-02-24,Debt
140605,BANDHAN CREDIT RISK FUND - DIRECT PLAN HALF YEARLY IDCW,10.4517,2026-02-24,Debt
140608,BANDHAN Credit Risk Fund - Regular Plan Annual IDCW,10.7201,2026-02-24,Debt
140609,BANDHAN Credit Risk Fund - Regular Plan Growth,16.8782,2026-02-24,Debt
140611,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,10.3422,2026-02-24,Debt
140612,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,13.1067,2026-02-24,Debt
140607,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,10.5912,2026-02-24,Debt
140610,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,10.8846,2026-02-24,Debt
140603,BANDHAN Credit Risk Fund-Direct Plan-Growth,18.4399,2026-02-24,Debt
140606,BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW,13.6325,2026-02-24,Debt
140604,BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW,10.8012,2026-02-24,Debt
133868,BANK OF INDIA Credit Risk  Fund - Direct Plan,13.6272,2026-02-24,Debt
133867,BANK OF INDIA Credit Risk Fund - Regular Plan,13.2669,2026-02-24,Debt
152903,Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152905,Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152892,Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1),0.0,2026-02-24,Debt
152899,Baroda BNP Paribas Credit Risk fund -Defunct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Monthly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152894,Baroda BNP Paribas Credit Risk fund -Defunct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Weekly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152898,Baroda BNP Paribas Credit Risk fund -Direct - Growth option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Growth option Seg. Portfolio 1),0.0,2026-02-24,Debt
152897,Baroda BNP Paribas Credit Risk fund -Direct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Monthly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152896,Baroda BNP Paribas Credit Risk fund -Direct -Quarterly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Quarterly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152895,Baroda BNP Paribas Credit Risk fund -Direct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-weekly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
133520,Baroda BNP Paribas Credit Risk Fund -Direct- Monthly IDCW,14.3497,2026-02-24,Debt
133524,Baroda BNP Paribas Credit Risk Fund -Direct- Quarterly IDCW,12.7784,2026-02-24,Debt
152900,Baroda BNP Paribas Credit Risk fund -Direct-Daily IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-daily-IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
133488,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,25.5663,2026-02-24,Debt
152901,Baroda BNP Paribas Credit Risk fund -Regular -Daily-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Daily-IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152902,Baroda BNP Paribas Credit Risk fund -Regular -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Monthly IDCW option Seg. Portfolio 1),0.0,2026-02-24,Debt
152904,Baroda BNP Paribas Credit Risk fund -Regular-Growth -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular Growth Seg. Portfolio 1),0.0,2026-02-24,Debt
133486,Baroda BNP Paribas Credit Risk Fund -Regular-Growth Option,23.1137,2026-02-24,Debt
133517,Baroda BNP Paribas Credit Risk Fund -Regular-Monthly IDCW,11.2581,2026-02-24,Debt
133518,Baroda BNP Paribas Credit Risk Fund -Regular-Quarterly IDCW,11.7231,2026-02-24,Debt
148350,Baroda BNP Paribas Credit Risk Fund- Direct - Bonus Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
148333,Baroda BNP Paribas Credit Risk Fund- Direct- Growth Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
148334,Baroda BNP Paribas Credit Risk Fund- Direct- Monthly IDCW Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
148349,Baroda BNP Paribas Credit Risk Fund- Regular- Bonus Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
148330,Baroda BNP Paribas Credit Risk Fund- Regular- Growth Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
148331,Baroda BNP Paribas Credit Risk Fund- Regular- Monthly IDCW Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
148332,Baroda BNP Paribas Credit Risk Fund- Regular- Quarterly IDCW Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
152893,Baroda BNP Paribas Credit Risk Fund-Defunct -Daily IDCW option - seg Portfolio 2 (erstwhile BBNPP Medium Duration fund Defunct Daily IDCW daily option Seg Portfolio 1),0.0,2026-02-24,Debt
148335,Baroda BNP Paribas Credit Risk Fund-Direct- Quarterly IDCW Option- Segregated Portfolio- 1,0.0,2026-02-24,Debt
119084,DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,11.0756,2026-02-24,Debt
119082,DSP Credit Risk Fund - Direct Plan - Growth,55.2431,2026-02-24,Debt
119083,DSP Credit Risk Fund - Direct Plan - IDCW,12.2369,2026-02-24,Debt
119087,DSP Credit Risk Fund - Direct Plan - IDCW - Daily,11.0176,2026-02-24,Debt
119085,DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly,11.3926,2026-02-24,Debt
119086,DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,11.0199,2026-02-24,Debt
101839,DSP Credit Risk Fund - Regular Plan - IDCW,12.0982,2026-02-24,Debt
101840,DSP Credit Risk Fund - Regular Plan - IDCW - Daily,11.0067,2026-02-24,Debt
117061,DSP Credit Risk Fund - Regular Plan - IDCW - Monthly,11.1331,2026-02-24,Debt
117062,DSP Credit Risk Fund - Regular Plan - IDCW - Quarterly,11.2561,2026-02-24,Debt
101838,DSP Credit Risk Fund - Regular Plan - IDCW - Weekly,11.0117,2026-02-24,Debt
101837,DSP Credit Risk Fund - Regular Plan -Growth,50.3473,2026-02-24,Debt
118553,Franklin India Credit Risk Fund - Direct - Growth,25.565,2026-02-24,Debt
118552,Franklin India Credit Risk Fund - Direct - IDCW,14.0105,2026-02-24,Debt
116153,Franklin India Credit Risk Fund - Growth,25.3348,2026-02-24,Debt
116154,Franklin India Credit Risk Fund - IDCW,13.5858,2026-02-24,Debt
